"location","depth","photo","group","successes","failures","cover"
"man","md","t2_10","poci",1,99,0.01
"man","md","t2_10","cca",0,100,0
"man","md","t2_10","biotic",0,100,0
"man","md","t2_10","hard_coral_other",0,100,0
"man","md","t2_11","abiotic",0,100,0
"man","md","t2_11","macro",5,95,0.05
"man","md","t2_11","non_reef",9,91,0.09
"man","md","t2_11","plob",75,25,0.75
"man","md","t2_11","turf",9,91,0.09
"man","md","t2_11","poci",2,98,0.02
"man","md","t2_11","cca",0,100,0
"man","md","t2_11","biotic",0,100,0
"man","md","t2_11","hard_coral_other",0,100,0
"man","md","t2_12","abiotic",0,100,0
"man","md","t2_12","macro",10,90,0.1
"man","md","t2_12","non_reef",3,97,0.03
"man","md","t2_12","plob",84,16,0.84
"man","md","t2_12","turf",1,99,0.01
"man","md","t2_12","poci",2,98,0.02
"man","md","t2_12","cca",0,100,0
"man","md","t2_12","biotic",0,100,0
"man","md","t2_12","hard_coral_other",0,100,0
"man","md","t2_13","abiotic",0,100,0
"man","md","t2_13","macro",8,92,0.08
"man","md","t2_13","non_reef",8,92,0.08
"man","md","t2_13","plob",83,17,0.83
"man","md","t2_13","turf",1,99,0.01
"man","md","t2_13","poci",0,100,0
"man","md","t2_13","cca",0,100,0
"man","md","t2_13","biotic",0,100,0
"man","md","t2_13","hard_coral_other",0,100,0
"man","md","t2_14","abiotic",6,94,0.06
"man","md","t2_14","macro",8,92,0.08
"man","md","t2_14","non_reef",8,92,0.08
"man","md","t2_14","plob",77,23,0.77
"man","md","t2_14","turf",1,99,0.01
"man","md","t2_14","poci",0,100,0
"man","md","t2_14","cca",0,100,0
"man","md","t2_14","biotic",0,100,0
"man","md","t2_14","hard_coral_other",0,100,0
"man","md","t2_15","abiotic",5,95,0.05
"man","md","t2_15","macro",4,96,0.04
"man","md","t2_15","non_reef",6,94,0.06
"man","md","t2_15","plob",81,19,0.81
"man","md","t2_15","turf",3,97,0.03
"man","md","t2_15","poci",1,99,0.01
"man","md","t2_15","cca",0,100,0
"man","md","t2_15","biotic",0,100,0
"man","md","t2_15","hard_coral_other",0,100,0
"man","md","t2_2","abiotic",1,99,0.01
"man","md","t2_2","macro",3,97,0.03
"man","md","t2_2","non_reef",15,85,0.15
"man","md","t2_2","plob",72,28,0.72
"man","md","t2_2","turf",8,92,0.08
"man","md","t2_2","poci",1,99,0.01
"man","md","t2_2","cca",0,100,0
"man","md","t2_2","biotic",0,100,0
"man","md","t2_2","hard_coral_other",0,100,0
"man","md","t2_3","abiotic",0,100,0
"man","md","t2_3","macro",6,94,0.06
"man","md","t2_3","non_reef",7,93,0.07
"man","md","t2_3","plob",78,22,0.78
"man","md","t2_3","turf",8,92,0.08
"man","md","t2_3","poci",1,99,0.01
"man","md","t2_3","cca",0,100,0
"man","md","t2_3","biotic",0,100,0
"man","md","t2_3","hard_coral_other",0,100,0
"man","md","t2_4","abiotic",0,100,0
"man","md","t2_4","macro",0,100,0
"man","md","t2_4","non_reef",4,96,0.04
"man","md","t2_4","plob",96,4,0.96
"man","md","t2_4","turf",0,100,0
"man","md","t2_4","poci",0,100,0
"man","md","t2_4","cca",0,100,0
"man","md","t2_4","biotic",0,100,0
"man","md","t2_4","hard_coral_other",0,100,0
"man","md","t2_5","abiotic",0,100,0
"man","md","t2_5","macro",3,97,0.03
"man","md","t2_5","non_reef",7,93,0.07
"man","md","t2_5","plob",86,14,0.86
"man","md","t2_5","turf",1,99,0.01
"man","md","t2_5","poci",3,97,0.03
"man","md","t2_5","cca",0,100,0
"man","md","t2_5","biotic",0,100,0
"man","md","t2_5","hard_coral_other",0,100,0
"man","md","t2_6","abiotic",1,99,0.01
"man","md","t2_6","macro",1,99,0.01
"man","md","t2_6","non_reef",8,92,0.08
"man","md","t2_6","plob",74,26,0.74
"man","md","t2_6","turf",10,90,0.1
"man","md","t2_6","poci",6,94,0.06
"man","md","t2_6","cca",0,100,0
"man","md","t2_6","biotic",0,100,0
"man","md","t2_6","hard_coral_other",0,100,0
"man","md","t2_7","abiotic",0,100,0
"man","md","t2_7","macro",1,99,0.01
"man","md","t2_7","non_reef",5,95,0.05
"man","md","t2_7","plob",84,16,0.84
"man","md","t2_7","turf",9,91,0.09
"man","md","t2_7","poci",1,99,0.01
"man","md","t2_7","cca",0,100,0
"man","md","t2_7","biotic",0,100,0
"man","md","t2_7","hard_coral_other",0,100,0
"man","md","t2_8","abiotic",0,100,0
"man","md","t2_8","macro",4,96,0.04
"man","md","t2_8","non_reef",3,97,0.03
"man","md","t2_8","plob",91,9,0.91
"man","md","t2_8","turf",2,98,0.02
"man","md","t2_8","poci",0,100,0
"man","md","t2_8","cca",0,100,0
"man","md","t2_8","biotic",0,100,0
"man","md","t2_8","hard_coral_other",0,100,0
"man","md","t2_9","abiotic",0,100,0
"man","md","t2_9","macro",2,98,0.02
"man","md","t2_9","non_reef",7,93,0.07
"man","md","t2_9","plob",77,23,0.77
"man","md","t2_9","turf",12,88,0.12
"man","md","t2_9","poci",2,98,0.02
"man","md","t2_9","cca",0,100,0
"man","md","t2_9","biotic",0,100,0
"man","md","t2_9","hard_coral_other",0,100,0
"man","md","t3_1","abiotic",3,97,0.03
"man","md","t3_1","macro",3,97,0.03
"man","md","t3_1","non_reef",15,85,0.15
"man","md","t3_1","plob",71,29,0.71
"man","md","t3_1","turf",4,96,0.04
"man","md","t3_1","poci",2,98,0.02
"man","md","t3_1","cca",0,100,0
"man","md","t3_1","biotic",2,98,0.02
"man","md","t3_1","hard_coral_other",0,100,0
"man","md","t3_10","abiotic",0,100,0
"man","md","t3_10","macro",7,93,0.07
"man","md","t3_10","non_reef",4,96,0.04
"man","md","t3_10","plob",80,20,0.8
"man","md","t3_10","turf",3,97,0.03
"man","md","t3_10","poci",6,94,0.06
"man","md","t3_10","cca",0,100,0
"man","md","t3_10","biotic",0,100,0
"man","md","t3_10","hard_coral_other",0,100,0
"man","md","t3_11","abiotic",0,100,0
"man","md","t3_11","macro",8,92,0.08
"man","md","t3_11","non_reef",5,95,0.05
"man","md","t3_11","plob",70,30,0.7
"man","md","t3_11","turf",9,91,0.09
"man","md","t3_11","poci",8,92,0.08
"man","md","t3_11","cca",0,100,0
"man","md","t3_11","biotic",0,100,0
"man","md","t3_11","hard_coral_other",0,100,0
"man","md","t3_12","abiotic",5,95,0.05
"man","md","t3_12","macro",5,95,0.05
"man","md","t3_12","non_reef",4,96,0.04
"man","md","t3_12","plob",76,24,0.76
"man","md","t3_12","turf",9,91,0.09
"man","md","t3_12","poci",1,99,0.01
"man","md","t3_12","cca",0,100,0
"man","md","t3_12","biotic",0,100,0
"man","md","t3_12","hard_coral_other",0,100,0
"man","md","t3_13","abiotic",4,96,0.04
"man","md","t3_13","macro",7,93,0.07
"man","md","t3_13","non_reef",12,88,0.12
"man","md","t3_13","plob",67,33,0.67
"man","md","t3_13","turf",5,95,0.05
"man","md","t3_13","poci",2,98,0.02
"man","md","t3_13","cca",0,100,0
"man","md","t3_13","biotic",3,97,0.03
"man","md","t3_13","hard_coral_other",0,100,0
"man","md","t3_14","abiotic",0,100,0
"man","md","t3_14","macro",1,99,0.01
"man","md","t3_14","non_reef",9,91,0.09
"man","md","t3_14","plob",83,17,0.83
"man","md","t3_14","turf",7,93,0.07
"man","md","t3_14","poci",0,100,0
"man","md","t3_14","cca",0,100,0
"man","md","t3_14","biotic",0,100,0
"man","md","t3_14","hard_coral_other",0,100,0
"man","md","t3_15","abiotic",14,86,0.14
"man","md","t3_15","macro",1,99,0.01
"man","md","t3_15","non_reef",4,96,0.04
"man","md","t3_15","plob",65,35,0.65
"man","md","t3_15","turf",9,91,0.09
"man","md","t3_15","poci",3,97,0.03
"man","md","t3_15","cca",0,100,0
"man","md","t3_15","biotic",4,96,0.04
"man","md","t3_15","hard_coral_other",0,100,0
"man","md","t3_2","abiotic",0,100,0
"man","md","t3_2","macro",3,97,0.03
"man","md","t3_2","non_reef",9,91,0.09
"man","md","t3_2","plob",76,24,0.76
"man","md","t3_2","turf",6,94,0.06
"man","md","t3_2","poci",6,94,0.06
"man","md","t3_2","cca",0,100,0
"man","md","t3_2","biotic",0,100,0
"man","md","t3_2","hard_coral_other",0,100,0
"man","md","t3_3","abiotic",16,84,0.16
"man","md","t3_3","macro",4,96,0.04
"man","md","t3_3","non_reef",6,94,0.06
"man","md","t3_3","plob",48,52,0.48
"man","md","t3_3","turf",10,90,0.1
"man","md","t3_3","poci",13,87,0.13
"man","md","t3_3","cca",0,100,0
"man","md","t3_3","biotic",3,97,0.03
"man","md","t3_3","hard_coral_other",0,100,0
"man","md","t3_4","abiotic",0,100,0
"man","md","t3_4","macro",2,98,0.02
"man","md","t3_4","non_reef",9,91,0.09
"man","md","t3_4","plob",77,23,0.77
"man","md","t3_4","turf",11,89,0.11
"man","md","t3_4","poci",1,99,0.01
"man","md","t3_4","cca",0,100,0
"man","md","t3_4","biotic",0,100,0
"man","md","t3_4","hard_coral_other",0,100,0
"man","md","t3_5","abiotic",0,100,0
"man","md","t3_5","macro",11,89,0.11
"man","md","t3_5","non_reef",6,94,0.06
"man","md","t3_5","plob",81,19,0.81
"man","md","t3_5","turf",2,98,0.02
"man","md","t3_5","poci",0,100,0
"man","md","t3_5","cca",0,100,0
"man","md","t3_5","biotic",0,100,0
"man","md","t3_5","hard_coral_other",0,100,0
"man","md","t3_6","abiotic",0,100,0
"man","md","t3_6","macro",8,92,0.08
"man","md","t3_6","non_reef",4,96,0.04
"man","md","t3_6","plob",87,13,0.87
"man","md","t3_6","turf",1,99,0.01
"man","md","t3_6","poci",0,100,0
"man","md","t3_6","cca",0,100,0
"man","md","t3_6","biotic",0,100,0
"man","md","t3_6","hard_coral_other",0,100,0
"man","md","t3_7","abiotic",0,100,0
"man","md","t3_7","macro",3,97,0.03
"man","md","t3_7","non_reef",2,98,0.02
"man","md","t3_7","plob",85,15,0.85
"man","md","t3_7","turf",5,95,0.05
"man","md","t3_7","poci",4,96,0.04
"man","md","t3_7","cca",1,99,0.01
"man","md","t3_7","biotic",0,100,0
"man","md","t3_7","hard_coral_other",0,100,0
"man","md","t3_8","abiotic",0,100,0
"man","md","t3_8","macro",1,99,0.01
"man","md","t3_8","non_reef",4,96,0.04
"man","md","t3_8","plob",84,16,0.84
"man","md","t3_8","turf",4,96,0.04
"man","md","t3_8","poci",7,93,0.07
"man","md","t3_8","cca",0,100,0
"man","md","t3_8","biotic",0,100,0
"man","md","t3_8","hard_coral_other",0,100,0
"man","md","t3_9","abiotic",1,99,0.01
"man","md","t3_9","macro",6,94,0.06
"man","md","t3_9","non_reef",1,99,0.01
"man","md","t3_9","plob",67,33,0.67
"man","md","t3_9","turf",7,93,0.07
"man","md","t3_9","poci",17,83,0.17
"man","md","t3_9","cca",0,100,0
"man","md","t3_9","biotic",1,99,0.01
"man","md","t3_9","hard_coral_other",0,100,0
"man","md","t4_1","abiotic",0,100,0
"man","md","t4_1","macro",9,91,0.09
"man","md","t4_1","non_reef",13,87,0.13
"man","md","t4_1","plob",73,27,0.73
"man","md","t4_1","turf",3,97,0.03
"man","md","t4_1","poci",2,98,0.02
"man","md","t4_1","cca",0,100,0
"man","md","t4_1","biotic",0,100,0
"man","md","t4_1","hard_coral_other",0,100,0
"man","md","t4_10","abiotic",0,100,0
"man","md","t4_10","macro",5,95,0.05
"man","md","t4_10","non_reef",11,89,0.11
"man","md","t4_10","plob",81,19,0.81
"man","md","t4_10","turf",0,100,0
"man","md","t4_10","poci",3,97,0.03
"man","md","t4_10","cca",0,100,0
"man","md","t4_10","biotic",0,100,0
"man","md","t4_10","hard_coral_other",0,100,0
"man","md","t4_11","abiotic",0,100,0
"man","md","t4_11","macro",4,96,0.04
"man","md","t4_11","non_reef",3,97,0.03
"man","md","t4_11","plob",82,18,0.82
"man","md","t4_11","turf",6,94,0.06
"man","md","t4_11","poci",4,96,0.04
"man","md","t4_11","cca",0,100,0
"man","md","t4_11","biotic",1,99,0.01
"man","md","t4_11","hard_coral_other",0,100,0
"man","md","t4_12","abiotic",0,100,0
"man","md","t4_12","macro",8,92,0.08
"man","md","t4_12","non_reef",6,94,0.06
"man","md","t4_12","plob",83,17,0.83
"man","md","t4_12","turf",1,99,0.01
"man","md","t4_12","poci",2,98,0.02
"man","md","t4_12","cca",0,100,0
"man","md","t4_12","biotic",0,100,0
"man","md","t4_12","hard_coral_other",0,100,0
"man","md","t4_13","abiotic",0,100,0
"man","md","t4_13","macro",6,94,0.06
"man","md","t4_13","non_reef",3,97,0.03
"man","md","t4_13","plob",86,14,0.86
"man","md","t4_13","turf",1,99,0.01
"man","md","t4_13","poci",4,96,0.04
"man","md","t4_13","cca",0,100,0
"man","md","t4_13","biotic",0,100,0
"man","md","t4_13","hard_coral_other",0,100,0
"man","md","t4_14","abiotic",3,97,0.03
"man","md","t4_14","macro",3,97,0.03
"man","md","t4_14","non_reef",9,91,0.09
"man","md","t4_14","plob",80,20,0.8
"man","md","t4_14","turf",2,98,0.02
"man","md","t4_14","poci",3,97,0.03
"man","md","t4_14","cca",0,100,0
"man","md","t4_14","biotic",0,100,0
"man","md","t4_14","hard_coral_other",0,100,0
"man","md","t4_15","abiotic",2,98,0.02
"man","md","t4_15","macro",0,100,0
"man","md","t4_15","non_reef",9,91,0.09
"man","md","t4_15","plob",77,23,0.77
"man","md","t4_15","turf",1,99,0.01
"man","md","t4_15","poci",10,90,0.1
"man","md","t4_15","cca",0,100,0
"man","md","t4_15","biotic",1,99,0.01
"man","md","t4_15","hard_coral_other",0,100,0
"man","md","t4_2","abiotic",3,97,0.03
"man","md","t4_2","macro",2,98,0.02
"man","md","t4_2","non_reef",3,97,0.03
"man","md","t4_2","plob",83,17,0.83
"man","md","t4_2","turf",8,92,0.08
"man","md","t4_2","poci",0,100,0
"man","md","t4_2","cca",0,100,0
"man","md","t4_2","biotic",1,99,0.01
"man","md","t4_2","hard_coral_other",0,100,0
"man","md","t4_3","abiotic",13,87,0.13
"man","md","t4_3","macro",5,95,0.05
"man","md","t4_3","non_reef",5,95,0.05
"man","md","t4_3","plob",59,41,0.59
"man","md","t4_3","turf",13,87,0.13
"man","md","t4_3","poci",0,100,0
"man","md","t4_3","cca",0,100,0
"man","md","t4_3","biotic",5,95,0.05
"man","md","t4_3","hard_coral_other",0,100,0
"man","md","t4_4","abiotic",0,100,0
"man","md","t4_4","macro",6,94,0.06
"man","md","t4_4","non_reef",1,99,0.01
"man","md","t4_4","plob",53,47,0.53
"man","md","t4_4","turf",14,86,0.14
"man","md","t4_4","poci",26,74,0.26
"man","md","t4_4","cca",0,100,0
"man","md","t4_4","biotic",0,100,0
"man","md","t4_4","hard_coral_other",0,100,0
"man","md","t4_5","abiotic",13,87,0.13
"man","md","t4_5","macro",4,96,0.04
"man","md","t4_5","non_reef",5,95,0.05
"man","md","t4_5","plob",38,62,0.38
"man","md","t4_5","turf",16,84,0.16
"man","md","t4_5","poci",11,89,0.11
"man","md","t4_5","cca",0,100,0
"man","md","t4_5","biotic",13,87,0.13
"man","md","t4_5","hard_coral_other",0,100,0
"man","md","t4_6","abiotic",0,100,0
"man","md","t4_6","macro",3,97,0.03
"man","md","t4_6","non_reef",7,93,0.07
"man","md","t4_6","plob",89,11,0.89
"man","md","t4_6","turf",0,100,0
"man","md","t4_6","poci",1,99,0.01
"man","md","t4_6","cca",0,100,0
"man","md","t4_6","biotic",0,100,0
"man","md","t4_6","hard_coral_other",0,100,0
"man","md","t4_7","abiotic",0,100,0
"man","md","t4_7","macro",12,88,0.12
"man","md","t4_7","non_reef",4,96,0.04
"man","md","t4_7","plob",83,17,0.83
"man","md","t4_7","turf",0,100,0
"man","md","t4_7","poci",1,99,0.01
"man","md","t4_7","cca",0,100,0
"man","md","t4_7","biotic",0,100,0
"man","md","t4_7","hard_coral_other",0,100,0
"man","md","t4_8","abiotic",0,100,0
"man","md","t4_8","macro",5,95,0.05
"man","md","t4_8","non_reef",10,90,0.1
"man","md","t4_8","plob",79,21,0.79
"man","md","t4_8","turf",2,98,0.02
"man","md","t4_8","poci",4,96,0.04
"man","md","t4_8","cca",0,100,0
"man","md","t4_8","biotic",0,100,0
"man","md","t4_8","hard_coral_other",0,100,0
"man","md","t4_9","abiotic",0,100,0
"man","md","t4_9","macro",4,96,0.04
"man","md","t4_9","non_reef",5,95,0.05
"man","md","t4_9","plob",83,17,0.83
"man","md","t4_9","turf",4,96,0.04
"man","md","t4_9","poci",4,96,0.04
"man","md","t4_9","cca",0,100,0
"man","md","t4_9","biotic",0,100,0
"man","md","t4_9","hard_coral_other",0,100,0
"man","sh","t1_1","abiotic",0,100,0
"man","sh","t1_1","macro",6,94,0.06
"man","sh","t1_1","non_reef",5,95,0.05
"man","sh","t1_1","plob",87,13,0.87
"man","sh","t1_1","turf",2,98,0.02
"man","sh","t1_1","poci",0,100,0
"man","sh","t1_1","cca",0,100,0
"man","sh","t1_1","biotic",0,100,0
"man","sh","t1_1","hard_coral_other",0,100,0
"man","sh","t1_10","abiotic",0,100,0
"man","sh","t1_10","macro",3,97,0.03
"man","sh","t1_10","non_reef",4,96,0.04
"man","sh","t1_10","plob",91,9,0.91
"man","sh","t1_10","turf",2,98,0.02
"man","sh","t1_10","poci",0,100,0
"man","sh","t1_10","cca",0,100,0
"man","sh","t1_10","biotic",0,100,0
"man","sh","t1_10","hard_coral_other",0,100,0
"man","sh","t1_11","abiotic",0,100,0
"man","sh","t1_11","macro",4,96,0.04
"man","sh","t1_11","non_reef",3,97,0.03
"man","sh","t1_11","plob",90,10,0.9
"man","sh","t1_11","turf",3,97,0.03
"man","sh","t1_11","poci",0,100,0
"man","sh","t1_11","cca",0,100,0
"man","sh","t1_11","biotic",0,100,0
"man","sh","t1_11","hard_coral_other",0,100,0
"man","sh","t1_12","abiotic",1,99,0.01
"man","sh","t1_12","macro",2,98,0.02
"man","sh","t1_12","non_reef",7,93,0.07
"man","sh","t1_12","plob",76,24,0.76
"man","sh","t1_12","turf",10,90,0.1
"man","sh","t1_12","poci",4,96,0.04
"man","sh","t1_12","cca",0,100,0
"man","sh","t1_12","biotic",0,100,0
"man","sh","t1_12","hard_coral_other",0,100,0
"man","sh","t1_13","abiotic",1,99,0.01
"man","sh","t1_13","macro",4,96,0.04
"man","sh","t1_13","non_reef",5,95,0.05
"man","sh","t1_13","plob",83,17,0.83
"man","sh","t1_13","turf",3,97,0.03
"man","sh","t1_13","poci",4,96,0.04
"man","sh","t1_13","cca",0,100,0
"man","sh","t1_13","biotic",0,100,0
"man","sh","t1_13","hard_coral_other",0,100,0
"man","sh","t1_14","abiotic",0,100,0
"man","sh","t1_14","macro",0,100,0
"man","sh","t1_14","non_reef",6,94,0.06
"man","sh","t1_14","plob",89,11,0.89
"man","sh","t1_14","turf",4,96,0.04
"man","sh","t1_14","poci",1,99,0.01
"man","sh","t1_14","cca",0,100,0
"man","sh","t1_14","biotic",0,100,0
"man","sh","t1_14","hard_coral_other",0,100,0
"man","sh","t1_15","abiotic",2,98,0.02
"man","sh","t1_15","macro",6,94,0.06
"man","sh","t1_15","non_reef",6,94,0.06
"man","sh","t1_15","plob",81,19,0.81
"man","sh","t1_15","turf",2,98,0.02
"man","sh","t1_15","poci",3,97,0.03
"man","sh","t1_15","cca",0,100,0
"man","sh","t1_15","biotic",0,100,0
"man","sh","t1_15","hard_coral_other",0,100,0
"man","sh","t1_2","abiotic",0,100,0
"man","sh","t1_2","macro",10,90,0.1
"man","sh","t1_2","non_reef",10,90,0.1
"man","sh","t1_2","plob",80,20,0.8
"man","sh","t1_2","turf",0,100,0
"man","sh","t1_2","poci",0,100,0
"man","sh","t1_2","cca",0,100,0
"man","sh","t1_2","biotic",0,100,0
"man","sh","t1_2","hard_coral_other",0,100,0
"man","sh","t1_3","abiotic",0,100,0
"man","sh","t1_3","macro",10,90,0.1
"man","sh","t1_3","non_reef",6,94,0.06
"man","sh","t1_3","plob",72,28,0.72
"man","sh","t1_3","turf",12,88,0.12
"man","sh","t1_3","poci",0,100,0
"man","sh","t1_3","cca",0,100,0
"man","sh","t1_3","biotic",0,100,0
"man","sh","t1_3","hard_coral_other",0,100,0
"man","sh","t1_4","abiotic",0,100,0
"man","sh","t1_4","macro",1,99,0.01
"man","sh","t1_4","non_reef",4,96,0.04
"man","sh","t1_4","plob",88,12,0.88
"man","sh","t1_4","turf",5,95,0.05
"man","sh","t1_4","poci",2,98,0.02
"man","sh","t1_4","cca",0,100,0
"man","sh","t1_4","biotic",0,100,0
"man","sh","t1_4","hard_coral_other",0,100,0
"man","sh","t1_5","abiotic",0,100,0
"man","sh","t1_5","macro",5,95,0.05
"man","sh","t1_5","non_reef",5,95,0.05
"man","sh","t1_5","plob",85,15,0.85
"man","sh","t1_5","turf",5,95,0.05
"man","sh","t1_5","poci",0,100,0
"man","sh","t1_5","cca",0,100,0
"man","sh","t1_5","biotic",0,100,0
"man","sh","t1_5","hard_coral_other",0,100,0
"man","sh","t1_6","abiotic",0,100,0
"man","sh","t1_6","macro",17,83,0.17
"man","sh","t1_6","non_reef",3,97,0.03
"man","sh","t1_6","plob",78,22,0.78
"man","sh","t1_6","turf",1,99,0.01
"man","sh","t1_6","poci",1,99,0.01
"man","sh","t1_6","cca",0,100,0
"man","sh","t1_6","biotic",0,100,0
"man","sh","t1_6","hard_coral_other",0,100,0
"man","sh","t1_7","abiotic",0,100,0
"man","sh","t1_7","macro",5,95,0.05
"man","sh","t1_7","non_reef",3,97,0.03
"man","sh","t1_7","plob",88,12,0.88
"man","sh","t1_7","turf",4,96,0.04
"man","sh","t1_7","poci",0,100,0
"man","sh","t1_7","cca",0,100,0
"man","sh","t1_7","biotic",0,100,0
"man","sh","t1_7","hard_coral_other",0,100,0
"man","sh","t1_8","abiotic",0,100,0
"man","sh","t1_8","macro",4,96,0.04
"man","sh","t1_8","non_reef",3,97,0.03
"man","sh","t1_8","plob",88,12,0.88
"man","sh","t1_8","turf",4,96,0.04
"man","sh","t1_8","poci",1,99,0.01
"man","sh","t1_8","cca",0,100,0
"man","sh","t1_8","biotic",0,100,0
"man","sh","t1_8","hard_coral_other",0,100,0
"man","sh","t1_9","abiotic",0,100,0
"man","sh","t1_9","macro",4,96,0.04
"man","sh","t1_9","non_reef",10,90,0.1
"man","sh","t1_9","plob",79,21,0.79
"man","sh","t1_9","turf",5,95,0.05
"man","sh","t1_9","poci",2,98,0.02
"man","sh","t1_9","cca",0,100,0
"man","sh","t1_9","biotic",0,100,0
"man","sh","t1_9","hard_coral_other",0,100,0
"man","sh","t2_1","abiotic",0,100,0
"man","sh","t2_1","macro",5,95,0.05
"man","sh","t2_1","non_reef",1,99,0.01
"man","sh","t2_1","plob",63,37,0.63
"man","sh","t2_1","turf",28,72,0.28
"man","sh","t2_1","poci",2,98,0.02
"man","sh","t2_1","cca",1,99,0.01
"man","sh","t2_1","biotic",0,100,0
"man","sh","t2_1","hard_coral_other",0,100,0
"man","sh","t2_10","abiotic",6,94,0.06
"man","sh","t2_10","macro",5,95,0.05
"man","sh","t2_10","non_reef",3,97,0.03
"man","sh","t2_10","plob",77,23,0.77
"man","sh","t2_10","turf",8,92,0.08
"man","sh","t2_10","poci",0,100,0
"man","sh","t2_10","cca",0,100,0
"man","sh","t2_10","biotic",1,99,0.01
"man","sh","t2_10","hard_coral_other",0,100,0
"man","sh","t2_11","abiotic",1,99,0.01
"man","sh","t2_11","macro",8,92,0.08
"man","sh","t2_11","non_reef",5,95,0.05
"man","sh","t2_11","plob",85,15,0.85
"man","sh","t2_11","turf",1,99,0.01
"man","sh","t2_11","poci",0,100,0
"man","sh","t2_11","cca",0,100,0
"man","sh","t2_11","biotic",0,100,0
"man","sh","t2_11","hard_coral_other",0,100,0
"man","sh","t2_12","abiotic",0,100,0
"man","sh","t2_12","macro",8,92,0.08
"man","sh","t2_12","non_reef",3,97,0.03
"man","sh","t2_12","plob",88,12,0.88
"man","sh","t2_12","turf",1,99,0.01
"man","sh","t2_12","poci",0,100,0
"man","sh","t2_12","cca",0,100,0
"man","sh","t2_12","biotic",0,100,0
"man","sh","t2_12","hard_coral_other",0,100,0
"man","sh","t2_13","abiotic",0,100,0
"man","sh","t2_13","macro",7,93,0.07
"man","sh","t2_13","non_reef",0,100,0
"man","sh","t2_13","plob",89,11,0.89
"man","sh","t2_13","turf",2,98,0.02
"man","sh","t2_13","poci",2,98,0.02
"man","sh","t2_13","cca",0,100,0
"man","sh","t2_13","biotic",0,100,0
"man","sh","t2_13","hard_coral_other",0,100,0
"man","sh","t2_14","abiotic",1,99,0.01
"man","sh","t2_14","macro",4,96,0.04
"man","sh","t2_14","non_reef",7,93,0.07
"man","sh","t2_14","plob",83,17,0.83
"man","sh","t2_14","turf",5,95,0.05
"man","sh","t2_14","poci",0,100,0
"man","sh","t2_14","cca",0,100,0
"man","sh","t2_14","biotic",0,100,0
"man","sh","t2_14","hard_coral_other",0,100,0
"man","sh","t2_15","abiotic",0,100,0
"man","sh","t2_15","macro",8,92,0.08
